id,cpf_cidadao,servico_slug,servico_nome,categoria,data_solicitacao,dias_para_concluir,status,nota_satisfacao,verificacao_facial_falhou
1833,189.476.025-58,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-09-23,1,Concluído,4.2,False
1834,189.476.025-58,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-03-26,1,Em andamento,3.4,False
1835,189.476.025-58,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-03-17,3,Concluído,3.9,False
1836,189.476.025-58,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-02-03,7,Concluído,4.4,False
1837,957.483.012-88,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-09-11,1,Concluído,4.0,False
1838,587.961.230-95,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-07-27,3,Concluído,4.6,False
1839,587.961.230-95,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-12-23,2,Concluído,4.0,False
1840,587.961.230-95,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-02-08,1,Concluído,4.9,False
1841,587.961.230-95,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-07-03,17,Atrasado,4.1,False
1842,519.628.403-60,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-26,4,Concluído,3.9,False
1843,519.628.403-60,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-05-23,10,Atrasado,3.4,False
1844,519.628.403-60,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-05-19,3,Concluído,3.6,False
1845,607.951.384-66,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-08-25,2,Concluído,4.4,False
1846,607.951.384-66,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-09-11,1,Concluído,3.7,False
1847,812.690.375-95,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-01-25,11,Concluído,4.1,False
1848,812.690.375-95,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-07-15,1,Concluído,4.7,False
1849,812.690.375-95,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-06,9,Concluído,3.6,False
1850,812.690.375-95,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-08-05,1,Concluído,3.9,False
1851,708.365.912-59,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-04-26,1,Concluído,3.9,True
1852,708.365.912-59,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-09-27,1,Concluído,5.0,False
1853,502.619.837-68,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-25,1,Concluído,4.0,False
1854,502.619.837-68,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-05-25,4,Concluído,3.2,False
1855,502.619.837-68,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-01-03,1,Concluído,5.0,False
1856,629.174.580-11,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-08-11,1,Concluído,4.6,False
1857,629.174.580-11,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-08-26,1,Concluído,4.7,False
1858,059.371.684-10,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-01-10,1,Atrasado,3.5,False
1859,059.371.684-10,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-04-18,2,Concluído,3.3,False
1860,178.346.920-03,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-27,6,Atrasado,5.0,False
1861,178.346.920-03,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-29,1,Concluído,5.0,False
1862,178.346.920-03,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-20,5,Concluído,3.7,False
1863,932.146.507-34,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-11-11,9,Concluído,4.0,False
1864,932.146.507-34,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-12-29,1,Concluído,5.0,False
1865,932.146.507-34,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-12-01,1,Concluído,4.0,False
1866,932.146.507-34,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-02-26,6,Concluído,3.0,True
1867,784.612.350-53,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-04-10,8,Em andamento,3.9,False
1868,784.612.350-53,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-29,3,Concluído,5.0,False
1869,784.612.350-53,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-07-10,3,Concluído,3.8,False
1870,784.612.350-53,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-03-04,2,Concluído,5.0,False
1871,032.879.615-86,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-08-20,7,Concluído,3.7,False
1872,485.216.973-09,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-02-24,10,Concluído,3.4,False
1873,485.216.973-09,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-29,2,Concluído,4.0,True
1874,082.913.645-24,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-12-19,11,Concluído,4.1,False
1875,230.159.647-80,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-08-28,1,Concluído,4.9,False
1876,230.159.647-80,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-14,1,Concluído,4.9,False
1877,230.159.647-80,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-08-02,18,Concluído,4.1,False
1878,932.468.150-89,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-07-28,1,Concluído,3.5,False
1879,932.468.150-89,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-11-08,12,Concluído,2.9,False
1880,932.468.150-89,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-04-13,5,Concluído,4.0,False
1881,932.468.150-89,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-01-16,1,Concluído,4.7,False
1882,489.157.036-93,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-09-20,3,Concluído,3.5,False
1883,489.157.036-93,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-02-25,6,Concluído,3.6,False
1884,489.157.036-93,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-26,1,Concluído,5.0,False
1885,489.157.036-93,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-05-19,6,Concluído,4.0,False
1886,693.120.874-87,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-07-28,2,Atrasado,3.7,False
1887,693.120.874-87,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-08-03,2,Concluído,4.9,False
1888,693.120.874-87,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-11-28,1,Concluído,4.4,False
1889,014.796.358-39,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-08-27,2,Concluído,4.6,False
1890,014.796.358-39,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-09-12,12,Concluído,4.2,False
1891,014.796.358-39,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-01-07,5,Concluído,3.6,False
1892,014.796.358-39,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-09-17,1,Concluído,4.4,False
1893,176.493.208-04,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-02-09,1,Concluído,4.0,False
1894,495.372.806-83,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-14,6,Em andamento,4.2,False
1895,495.372.806-83,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-06-19,7,Concluído,3.3,False
1896,968.047.523-92,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-02-04,2,Concluído,4.5,False
1897,968.047.523-92,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-04-29,1,Concluído,4.5,False
1898,968.047.523-92,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-10-17,4,Concluído,4.3,False
1899,968.047.523-92,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-11-04,17,Concluído,3.6,False
1900,068.591.473-93,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-06-22,1,Concluído,4.3,False
1901,068.591.473-93,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-02-13,1,Em andamento,4.9,False
1902,068.591.473-93,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-09-20,4,Concluído,4.8,False
1903,068.591.473-93,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-03-29,18,Concluído,4.3,False
1904,470.236.185-62,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-10-24,2,Concluído,3.7,False
1905,354.086.912-33,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-02-08,2,Concluído,3.6,False
1906,354.086.912-33,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-02-20,12,Concluído,3.4,False
1907,528.709.163-02,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-05-27,1,Concluído,5.0,False
1908,528.709.163-02,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-12-21,4,Concluído,3.3,False
1909,964.152.780-02,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-10-07,10,Concluído,3.5,False
1910,964.152.780-02,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-05-27,20,Concluído,4.4,False
1911,964.152.780-02,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-22,5,Concluído,3.6,False
1912,824.031.769-31,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-02-09,4,Concluído,3.1,True
1913,824.031.769-31,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-12-02,1,Concluído,5.0,False
1914,836.145.927-82,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-17,5,Concluído,4.3,False
1915,836.145.927-82,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-21,9,Concluído,3.2,False
1916,836.145.927-82,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-12-02,3,Concluído,4.0,True
1917,382.049.765-00,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-03-11,18,Concluído,3.0,False
1918,382.049.765-00,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-02-09,3,Atrasado,4.6,False
1919,382.049.765-00,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-03-03,1,Em andamento,5.0,False
1920,382.049.765-00,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-03-14,1,Concluído,4.6,False
1921,120.436.798-13,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-05-08,3,Concluído,3.9,False
1922,263.579.410-34,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-08-23,20,Concluído,3.8,False
1923,263.579.410-34,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-08-16,3,Concluído,4.3,False
1924,263.579.410-34,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-01-16,13,Concluído,3.7,False
1925,862.519.407-94,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-03-09,3,Concluído,4.8,False
1926,725.108.496-11,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-08-03,2,Concluído,4.3,False
1927,725.108.496-11,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-08-14,1,Concluído,5.0,False
1928,840.976.521-76,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-09-06,8,Atrasado,4.6,False
1929,840.976.521-76,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-20,8,Em andamento,3.2,False
1930,951.764.302-07,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-06-08,1,Concluído,3.9,False
1931,951.764.302-07,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-08-03,13,Concluído,4.0,False
1932,951.764.302-07,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-09-27,1,Concluído,4.6,False
1933,951.764.302-07,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-09-13,4,Concluído,4.3,False
1934,091.625.873-40,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-01-20,10,Concluído,4.3,True
1935,867.054.913-10,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-20,5,Concluído,3.2,True
1936,867.054.913-10,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-05-11,9,Atrasado,4.6,False
1937,867.054.913-10,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-07-09,1,Concluído,5.0,False
1938,189.562.340-51,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-02-15,1,Concluído,4.7,False
1939,189.562.340-51,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-16,7,Concluído,3.5,True
1940,189.562.340-51,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-03-17,2,Concluído,3.6,False
1941,170.382.649-31,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-11-19,5,Concluído,4.2,False
1942,170.382.649-31,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-03-21,7,Concluído,3.1,False
1943,170.382.649-31,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-03-23,1,Concluído,3.6,False
1944,170.382.649-31,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-04-30,2,Concluído,5.0,False
1945,982.570.431-41,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-14,4,Concluído,4.5,False
1946,982.570.431-41,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-03-05,1,Concluído,3.5,False
1947,982.570.431-41,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-07-23,5,Concluído,2.9,False
1948,982.570.431-41,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-02-11,1,Concluído,4.4,False
1949,031.875.296-40,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-06-23,2,Concluído,4.0,False
1950,031.875.296-40,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-11-03,3,Concluído,3.9,False
1951,352.917.604-43,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-03-07,1,Concluído,3.5,False
1952,352.917.604-43,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-08-25,23,Atrasado,3.6,False
1953,068.321.749-69,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-02-08,1,Concluído,3.0,False
1954,127.094.865-20,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-12-26,1,Concluído,4.7,False
1955,317.864.052-53,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-10,3,Concluído,2.7,True
1956,317.864.052-53,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-07-04,1,Concluído,3.7,False
1957,572.340.196-34,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-07-01,13,Concluído,4.2,False
1958,241.765.938-73,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-02-03,2,Concluído,4.5,False
1959,241.765.938-73,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-03-07,10,Concluído,3.7,False
1960,018.345.926-15,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-01-20,10,Concluído,2.8,False
1961,018.345.926-15,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-07-11,1,Concluído,5.0,False
1962,018.345.926-15,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-03-31,2,Concluído,3.8,False
1963,018.345.926-15,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-02-09,2,Concluído,3.2,False
1964,061.879.435-20,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-07,1,Concluído,4.7,False
1965,792.348.106-78,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-11-12,5,Concluído,2.3,True
1966,076.541.398-10,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-04-13,1,Concluído,4.8,False
1967,076.541.398-10,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-02-09,1,Concluído,4.7,False
1968,562.941.807-67,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-06-23,1,Concluído,5.0,False
1969,562.941.807-67,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-08-03,1,Concluído,4.7,False
1970,562.941.807-67,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-02-19,1,Concluído,4.4,False
1971,562.941.807-67,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-24,1,Concluído,4.3,False
1972,362.904.817-03,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-05-05,1,Concluído,4.2,False
1973,362.904.817-03,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-01-27,1,Concluído,4.6,False
1974,362.904.817-03,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-15,4,Concluído,3.8,False
1975,362.904.817-03,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-02-09,4,Concluído,3.6,False
1976,362.754.189-82,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-06-05,5,Em andamento,3.7,False
1977,362.754.189-82,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-01-20,5,Concluído,3.9,False
1978,362.754.189-82,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-11-12,2,Concluído,3.5,False
1979,980.576.432-00,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-05-01,10,Concluído,4.2,False
1980,980.576.432-00,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-10-24,1,Concluído,4.7,False
1981,980.576.432-00,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-12-16,5,Concluído,3.1,True
1982,978.251.640-67,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-02-06,16,Concluído,3.5,False
1983,978.251.640-67,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-11-02,1,Concluído,5.0,False
1984,743.051.962-80,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-08-26,2,Concluído,5.0,False
1985,743.051.962-80,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-07-25,1,Concluído,4.8,False
1986,743.051.962-80,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-04-13,3,Em andamento,4.0,False
1987,743.051.962-80,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-10-15,5,Atrasado,3.4,False
1988,709.542.681-30,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-12,4,Concluído,3.5,False
1989,709.542.681-30,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-07,3,Em andamento,3.4,False
1990,709.542.681-30,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-06-11,11,Concluído,4.7,False
1991,541.283.067-62,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-04-28,16,Atrasado,3.8,False
